hex_id,tipologia_label,morfologia_continua,espontaneo,dist_centro_km,vitalidad_vecinal,dim1,dim2,dim3,barrio_km2,pct_barrio,pct_host,div_actividad,terrazas_ext_km2,n_parques_500m,dist_mercado_km,n_mercados_500m,dist_parque_km,airbnb_ent_km2,vut_km2,renta_persona,densidad_pob_km2,log_renta,log_densidad,log_bc_mean,log_airbnb,ps
89390ca054fffff,Planificado,0.7978420205840111,0.0,8.357498137828513,0.6904974181804673,0.8554552546528474,0.5590103644266132,0.6570266354619413,184.68621339036864,0.4444444444444444,0.1111111111111111,3.4021007838873794,18.46862133903686,0.0,0.6207890061704034,0.0,0.5137350861190015,0.0,0.0,18662.0,25658.597571347833,9.834244649793968,10.152672954934715,5.926742112723962,0.0,0.28793554212506445
89390cba8d3ffff,Espontáneo,0.35527792651198986,1.0,6.960494778592924,0.4899420483673242,0.7294661763066977,0.33174523570712133,0.4086147330881533,55.28374173463113,0.46153846153846156,0.3076923076923077,2.2450352741261774,0.0,0.0,2.169241736539879,0.0,1.2721083022072242,0.0,9.213956955771854,12919.0,22819.060293296934,9.466454374960302,10.03539526553777,3.914611337424706,0.0,0.6258575537098969
89390cb5e4fffff,Espontáneo,0.18020056480275792,1.0,13.07142478003999,0.2596028827222408,0.24350830268583526,0.33174523570712133,0.20355510977376576,0.0,0.0,0.0,0.0,0.0,0.0,6.817133023277281,0.0,2.860150130962524,0.0,0.0,,,,,5.264992410595823,0.0,
89390ca0133ffff,Planificado,0.6206702649798912,0.0,11.068179842900864,0.3117222036479809,0.24350830268583526,0.33174523570712133,0.35991307255098626,0.0,0.0,0.0,0.0,0.0,0.0,2.1746088627048823,0.0,2.216478226936296,0.0,0.0,,,,,0.0,0.0,
89390cb8923ffff,Transición,0.5195900890602692,,8.564687073080625,0.3438184925145807,0.24350830268583526,0.33174523570712133,0.45620193915078566,0.0,0.0,0.0,0.0,0.0,0.0,1.3632474209203476,0.0,1.3439535236388105,0.0,0.0,,,,,6.608953899283486,0.0,
89390ca148fffff,Espontáneo,0.4209245178753273,1.0,7.517547133393375,0.3658846911103681,0.24350830268583526,0.33174523570712133,0.5224005349381478,0.0,0.0,0.0,0.0,0.0,0.0,2.3126627239852082,0.0,0.5056956702801232,0.0,0.0,,,,,5.61165631701255,0.0,
89390cb5617ffff,Planificado,0.5987213474631775,0.0,9.280381065511518,0.32115791819904155,0.24350830268583526,0.33174523570712133,0.3882202162041681,0.0,0.0,1.0,0.0,0.0,0.0,4.651227988463703,0.0,0.7085038484020456,18.470703098707187,0.0,,,,,7.103049458233989,2.968910930632818,
89390cb0b93ffff,Espontáneo,0.40823370197705705,1.0,7.827215597468442,0.6801701400497789,0.7710910509305694,0.630558341691742,0.6388610275270254,64.61716106312662,0.7,0.0,2.3025850929940455,0.0,2.0,1.8621878635979483,0.0,0.1816517641494804,0.0,0.0,16775.0,26646.353789999026,9.727644961839882,10.190445129729552,5.813626128600565,0.0,0.3655165535768916
89390ca768bffff,Espontáneo,0.3227680660799898,1.0,14.662110175384715,0.2505015045135406,0.24350830268583526,0.33174523570712133,0.17625097514766522,0.0,0.0,0.0,0.0,0.0,0.0,6.66186678150972,0.0,6.463992827065179,0.0,0.0,,,,,0.0,0.0,
89390ca2c07ffff,Planificado,0.33280859395966983,0.0,10.198764539466126,0.2923678442735614,0.24350830268583526,0.33174523570712133,0.30184999442772764,0.0,0.0,0.0,0.0,0.0,0.0,3.97989291785599,0.0,1.8989522706004671,0.0,0.0,,,,,0.0,0.0,
