hex_id,bc_mean,bc_max,bc_sum,bc_n,log_bc_mean,log_bc_max
89390ca2333ffff,0.003801776560858353,0.0075605081346111,0.007603553121716706,2,8.243486752812348,8.930825937983524
89390ca2337ffff,7.768474004266294e-06,7.768474004266294e-06,7.768474004266294e-06,1,2.171162789449986,2.171162789449986
89390ca233bffff,5.902766722913815e-05,5.902766722913815e-05,5.902766722913815e-05,1,4.094805576424357,4.094805576424357
89390ca2343ffff,0.0034905662195159845,0.008256741698239358,0.08028302304886764,23,8.158105688028044,9.018906426983644
89390ca2347ffff,0.00025523469918388577,0.0012918590212996277,0.0015314081951033145,6,5.546093818167965,7.164611340576541
89390ca234bffff,0.005653140819510332,0.008126142188544684,0.045225126556082657,8,8.64014344411783,9.002964626422067
89390ca234fffff,0.0008742292548844813,0.0017386736285777964,0.005245375529306887,6,6.774485857622411,7.4614528048322875
89390ca2353ffff,0.004858787814824056,0.010443057722308894,0.06802302940753678,14,8.488750056440212,9.253788456642974
89390ca2357ffff,0.010523596305633303,0.016878155942564234,0.11575955936196633,11,9.261470302055676,9.733834763497143
89390ca2363ffff,4.5003024610780356e-05,8.411601770193258e-05,0.00018001209844312142,4,3.828707146735769,4.444015239982135
89390ca2367ffff,0.0005554618103091471,0.001020853895380305,0.0066655417237097645,12,6.321598543579404,6.9293738010335
89390ca236bffff,0.00022042249036900252,0.0006521060842433698,0.0017633799229520202,8,5.400072597631202,6.481739572809745
89390ca236fffff,0.0002957313190486803,0.0006965519437104015,0.004731701104778885,16,5.692827079692493,6.547576982192066
89390ca2373ffff,0.009907001178006304,0.01843242382756535,0.11888401413607565,12,9.201097909503703,9.821920808101442
89390ca2377ffff,0.012689496641090134,0.016754751822725972,0.06344748320545067,5,9.448608696356347,9.726496870709086
89390ca237bffff,0.0031458491049479423,0.01041675952752396,0.05347943478411502,17,8.054156947058116,9.251267275635582
89390ca2383ffff,0.0032033493584641345,0.00669063007418256,0.02883014422617721,9,8.07226434046628,8.808612781765659
89390ca2387ffff,0.000809419186043136,0.0026412811614505397,0.0202354796510784,25,6.697551627435987,7.879397899348361
89390ca238bffff,0.009544652806520424,0.009544652806520424,0.009544652806520424,1,9.163841126332494,9.163841126332494
89390ca2393ffff,0.005049372791238181,0.008775764908147347,0.040394982329905446,8,8.527217339592005,9.079863157243915
89390ca2397ffff,0.00040716832754942857,0.003032251902320991,0.0032573466203954285,8,6.0116796568446915,8.017390558087804
89390ca23a3ffff,0.006555079754210577,0.014520042026170844,0.052440638033684615,8,8.788148104861504,9.583354050691609
89390ca23a7ffff,0.003243295446103559,0.009633735553503773,0.038919545353242706,12,8.084653485719445,9.173130134026946
89390ca23abffff,0.0020359132732656244,0.002073673151007673,0.006107739819796874,3,7.619190839604,7.637558902670937
89390ca23afffff,0.00025768091948167725,0.00031602406953420997,0.001030723677926709,4,5.555595331086058,5.75897770012481
89390ca23b3ffff,0.007662315472210726,0.011673851443853673,0.045973892833264356,6,8.944199998361398,9.365192358160956
89390ca23b7ffff,0.0039604996444755755,0.007834060301187558,0.011881498933426726,3,8.284377930660392,8.96636385114692
89390ca23bbffff,0.009518072569336166,0.020133783310516094,0.19987952395605948,21,9.161052703852476,9.910204111395815
89390ca23c7ffff,0.015838963354452548,0.015838963354452548,0.015838963354452548,1,9.67029135188421,9.67029135188421
89390ca23cbffff,0.004121936033903942,0.017757075997325608,0.07419484861027095,18,8.324320818132012,9.784595677193748
89390ca23cfffff,8.241268426247255e-05,0.00013607564710751697,0.0003296507370498902,4,4.423800387278357,4.920532942107107
89390ca23d7ffff,0.010867416006198139,0.010867416006198139,0.010867416006198139,1,9.293616247895924,9.293616247895924
89390ca23dbffff,0.0008872616129134962,0.0008872616129134962,0.0008872616129134962,1,6.78926630874024,6.78926630874024
89390ca2403ffff,0.002545157666364964,0.004130281129612532,0.035632207329109496,14,7.8423407042875235,8.32634283872744
89390ca2407ffff,0.0023333894288716157,0.011996179439014296,0.03266745200420262,14,7.755505649344807,9.392426854393513
89390ca240bffff,0.003908641834201445,0.013487790123849853,0.10162468768923756,26,8.271201046277621,9.509614258289393
89390ca240fffff,0.0024503542446619835,0.012005285109363559,0.04165602215925372,17,7.8043959037504065,9.393185550769838
89390ca2413ffff,0.005445162214651852,0.02196325893852081,0.10890324429303704,20,8.602666458807711,9.997171817553493
89390ca2417ffff,0.004022326969517372,0.013507593364959089,0.06435723151227796,16,8.299864443694968,9.511081307469858
89390ca241bffff,0.005639633165501547,0.02032258269922634,0.1184322964755325,21,8.637751601577841,9.919537200089247
89390ca2423ffff,0.004028526855359929,0.009263523193988986,0.04028526855359929,10,8.301404242430266,9.133947674253145
89390ca2427ffff,0.005699489845366176,0.01006539526887198,0.07979285783512646,14,8.648307387913741,9.216957954285594
89390ca242bffff,0.004784612429035218,0.009922315259957338,0.10526147343877479,22,8.47336928504617,9.202642344039148
89390ca242fffff,0.002021336771838221,0.010244452227068676,0.048512082524117296,24,7.612008939538881,9.234589200945136
89390ca2433ffff,0.0022029951606227518,0.008007131713839983,0.03524792256996403,16,7.69802697454569,8.98821276864201
89390ca2437ffff,0.003894707158548733,0.008038715017988475,0.02726295010984113,7,8.267630497293874,8.992148916020984
89390ca243bffff,0.003477259090363615,0.012332707185838456,0.04520436817472699,13,8.154287186206277,9.420091214864122
89390ca2443ffff,0.0034382191603288576,0.0100517686013563,0.09283191732887916,27,8.142999736325212,9.215603358270844
89390ca2447ffff,0.003972726404417958,0.009478493425451304,0.08739998089719507,22,8.287459574344648,9.156886157687477
89390ca244bffff,0.00028957914305924505,0.004151357891050336,0.006660320290362636,23,5.671875976568864,8.331431618397412
89390ca244fffff,0.0025071131416685238,0.008487885637874495,0.060170715400044573,24,7.827286013043306,9.04651301484542
89390ca2453ffff,0.0039904364687707045,0.02267381960584546,0.0837991658441848,21,8.29190646232902,10.029010319310917
89390ca2457ffff,0.0009823746547506168,0.004532395173357955,0.024559366368765424,25,6.890990181563154,8.419226424144895
89390ca245bffff,0.0018385855434217373,0.008193320385876661,0.02757878315132606,15,7.517295577090499,9.0111965574006
89390ca2463ffff,0.00281357171227306,0.011727084593587827,0.07596643623137261,27,7.942565384157759,9.369741637059818
89390ca2467ffff,0.0029720057076865636,0.008889617625521349,0.0653841255691044,22,7.997328742837009,9.09275180028161
89390ca246bffff,0.002581228515763409,0.009819478493425453,0.08001808398866568,31,7.856408070884433,9.192225126579489
89390ca246fffff,0.003221148927589757,0.01443598968448534,0.048317233913846354,15,8.077803784763608,9.577548920110292
89390ca2473ffff,0.001855028577560336,0.007414244324875036,0.050085771594129073,27,7.5261943106200295,8.911293204113484
89390ca2477ffff,0.005587994948369364,0.01204654716800917,0.06705593938043236,12,8.628554755416966,9.396616363676706
89390ca247bffff,0.00045424713540265753,0.0022033811964723487,0.013173166926677068,29,6.120840426226926,7.698202111974672
89390ca2483ffff,0.0014724308355123109,0.01020178929606164,0.03092104754575853,21,7.295348862163502,9.230416422287083
89390ca2487ffff,0.0012483984644025934,0.005063962558502341,0.023719570823649276,19,7.1304174859908365,8.530102024454541
89390ca248bffff,0.0012390162332314057,0.008634531503709129,0.02849737336432233,23,7.122879749829042,9.063640540940035
89390ca248fffff,0.008302456400738546,0.02243751790887962,0.2158638664192022,26,9.02442714092411,10.018534310614072
89390ca2493ffff,0.002679283008055016,0.008001655576427139,0.01339641504027508,5,7.893677667950141,8.987528712633132
89390ca2497ffff,0.002420776863285329,0.013354707249514472,0.07020252903527455,29,7.792256790754657,9.499699081799246
89390ca249bffff,0.0006929011854351725,0.001313699894934573,0.004157407112611035,6,6.542329566270052,7.18136370178666
89390ca24a3ffff,0.00857857620427266,0.02801642841223853,0.10294291445127193,12,9.057139797820696,10.240582038814095
89390ca24a7ffff,0.018986429048998697,0.020384921519309755,0.15189143239198957,8,9.851532410175452,9.922599819986313
89390ca24abffff,0.0035588798479052864,0.006624661721162725,0.04982431787067401,14,8.17748207268811,8.798705528306161
89390ca24afffff,0.001569700220588268,0.006254958769779363,0.01569700220588268,10,7.359276799288442,8.741289691695016
89390ca24b3ffff,0.006323058231621319,0.02324613964150403,0.2023378634118822,32,8.75211640632323,10.053937377275293
89390ca24b7ffff,0.017846892528516976,0.029228246680887648,0.26770338792775467,15,9.78964071460819,10.282925085651653
89390ca24bbffff,0.0071088286796778,0.01954961953580184,0.071088286796778,10,8.86923342682172,9.880762254722237
89390ca24c3ffff,0.0019442385378488371,0.006555700595370754,0.03305205514343023,17,7.57313989010021,8.788242797389572
89390ca24c7ffff,0.0012357162820741893,0.004229934095322997,0.028421474487706353,23,7.120214986404199,8.350178073979274
89390ca24cbffff,0.0021387794287281697,0.010623961284982013,0.027804132573466207,13,7.668458032015978,9.270961350019581
89390ca24cfffff,0.007407828208172059,0.021533509503645454,0.15556439237161324,21,8.91042756923625,9.977412020523243
89390ca24d3ffff,0.00775665466071378,0.01999204049794645,0.13186312923213425,17,8.956435333051129,9.903139516876065
89390ca24d7ffff,0.004717926977014634,0.011798592760036933,0.08964061256327804,19,8.459336717356742,9.375820297996931
89390ca24dbffff,0.0034257019538480615,0.015115922187907926,0.0890682508000496,26,8.139353548103607,9.62357007001178
89390ca2503ffff,7.723900792766406e-05,7.723900792766406e-05,7.723900792766406e-05,1,4.359768345785027,4.359768345785027
89390ca2507ffff,0.0,0.0,0.0,2,0.0,0.0
89390ca250bffff,0.0020158309551064307,0.0045561463274857526,0.022174140506170736,11,7.609282724380688,8.424451901234582
89390ca250fffff,0.002875059696265402,0.004840332388805757,0.023000477570123214,8,7.9641764753242,8.484945248769517
89390ca2513ffff,9.09930274762011e-05,0.0002480180839886657,0.000909930274762011,10,4.5217127858748,5.517525520288038
89390ca251bffff,9.421927897524064e-05,0.00016689483905886848,0.00028265783692572194,3,4.556182431539012,5.123337825426842
89390ca2523ffff,0.006752777866216689,0.008724887771021046,0.08778611226081696,13,8.81785731118592,9.074049492154714
89390ca2527ffff,0.0019149670476614985,0.00598038778694005,0.009574835238307492,5,7.557977759876385,8.696407891414934
89390ca252bffff,0.0020165939698812444,0.005041484924703111,0.010082969849406221,5,7.609660976447884,8.525654280176523
89390ca252fffff,0.004485822534942214,0.005906332579833806,0.022429112674711073,5,8.408900054256051,8.683949668385887
89390ca2537ffff,0.004846023432774046,0.009408640835429336,0.07753637492438474,16,8.4861200703239,9.149490063458787
89390ca253bffff,0.004967079499506511,0.005858702919545353,0.009934158999013022,2,8.510788625801405,8.675854184962638
89390ca2543ffff,0.009430106728078647,0.01752242987678691,0.08487096055270782,9,9.151768731209641,9.771294114553086
89390ca2547ffff,0.001953813662750592,0.004623833932949155,0.01172288197650355,6,7.578050154705824,8.439195742912505
89390ca254bffff,0.0013383708137441146,0.006857079181126429,0.060226686618485153,45,7.199955240693598,8.833182678760592
89390ca254fffff,0.011165207424623515,0.0234681779107899,0.25679977076634086,23,9.320647302146227,10.063443260996403
89390ca2553ffff,0.011493834628668594,0.019301919831895317,0.310333534974052,27,9.349653050723079,9.86801165007701
89390ca2557ffff,0.0002759184132855478,0.0005439205323314974,0.0013795920664277392,5,5.623722925927555,6.300639971795822
89390ca255bffff,0.00119946193766118,0.0036796459613486583,0.0239892387532236,20,7.090461709753583,8.210843548734045
89390ca2563ffff,0.0004004966729281416,0.0007373045942245854,0.0060074500939221245,15,5.995199246747605,6.604356468752769
89390ca2567ffff,0.0001477283581139164,0.0002678213250979019,0.000738641790569582,5,5.0021215421696485,5.594046939943784
89390ca256bffff,0.012326117634895445,0.04583952201898145,0.23419623506301343,19,9.419556800370872,10.732923739172415
89390ca256fffff,0.015691560764880395,0.029741220669234934,0.3138312152976079,20,9.660942042408527,10.300322886669525
89390ca2573ffff,0.0010158644251441768,0.0033740010824922797,0.019301424077739358,19,6.924479078552715,8.124150924045033
89390ca2577ffff,0.0001949122862873699,0.0003240472476041899,0.0011694737177242193,6,5.27766704012204,5.783970549007151
89390ca257bffff,0.0007828760516990555,0.006292973351587125,0.011743140775485833,15,6.664250910529075,8.74734784367626
89390ca2583ffff,0.0015134993154828234,0.0038307491483332806,0.006053997261931294,4,7.322840178491504,8.25107667461326
89390ca2587ffff,5.527078225986183e-05,0.0001263332165939699,0.00022108312903944732,4,4.0301754352476475,4.846807403136761
89390ca258bffff,0.001772425617895028,0.003957973829157248,0.01595183056105525,9,7.480668332479907,8.283740136616297
89390ca258fffff,0.001465319565163559,0.004433315291795346,0.013187876086472032,9,7.290510843114063,8.397128495405402
89390ca2593ffff,0.0006829252761947213,0.0006829252761947213,0.0006829252761947213,1,6.5278486663254895,6.5278486663254895
89390ca2597ffff,0.0030758391290798075,0.006625489509376294,0.021530873903558654,7,8.031658092213284,8.798830457187554
89390ca259bffff,0.003581964503069919,0.01099576554490751,0.0931310770798179,26,8.18394581021427,9.305356467169823
89390ca25a3ffff,0.0012753244823670497,0.0031552739660606834,0.011477920341303448,9,7.151739728102755,8.057147486202187
89390ca25a7ffff,0.001935675986463228,0.0057302047183928175,0.032906491769874875,17,7.5687283734536495,8.653681035147882
89390ca25abffff,1.1461682957114204e-05,1.7510904517813368e-05,2.292336591422841e-05,2,2.5226585730276017,2.918359991831965
89390ca25afffff,0.0010254863255754721,0.0031067528415422334,0.012305835906905664,12,6.933896914963022,8.041655185012083
89390ca25b3ffff,0.0011323541377029232,0.0047139991722117865,0.020382374478652616,18,7.032936778564356,8.458504019502705
89390ca25b7ffff,0.0007583350458322601,0.0032749848769460985,0.008341685504154862,11,6.63244311060284,8.094373828645486
89390ca25c3ffff,0.005051822515418305,0.011498232990544113,0.050518225154183055,10,8.527702280079401,9.350035615652608
89390ca25c7ffff,0.0001484685918048967,0.00035276513101340385,0.0011877487344391735,8,5.00708628249755,5.868633221225468
89390ca25cbffff,0.01864347798401732,0.03575351014040562,0.41015651564838107,22,9.833305294581791,10.484431697938515
89390ca25cfffff,0.0023369600734620146,0.0058271196153968615,0.04440224139577828,19,7.757034064667212,8.67044969136612
89390ca25d3ffff,0.0010272272857519125,0.002453818969085294,0.011299500143271038,11,6.9355915166666025,7.805808297829593
89390ca25d7ffff,0.004702730016689114,0.010813588461905823,0.07524368026702583,16,8.456111093520013,9.288651285134787
89390ca25dbffff,0.0259130344805629,0.02923219459390621,0.2073042758445032,8,10.162539972764504,10.28306014374839
89390ca2603ffff,0.01087568319059293,0.04314699608392499,0.13050819828711516,12,9.29437662012677,10.672391254736183
89390ca2607ffff,0.01594213860928229,0.04314750549205642,0.3029006335763635,19,9.676783834422277,10.672403060733464
89390ca260bffff,0.006353070692367516,0.014763157056894521,0.06988377761604268,11,8.75685094041559,9.599957701921438
89390ca260fffff,0.0038427901965505367,0.012523289503008692,0.03458511176895483,9,8.254214189139311,9.435425198037377
89390ca2613ffff,0.003246245768198075,0.006028590531376357,0.01947747460918845,6,8.08556246009094,8.704434382171181
89390ca2617ffff,0.006264979059273688,0.03948390588684772,0.06891476965201057,11,8.742890129545762,10.583673748412258
89390ca261bffff,0.015048687389672459,0.0411046515330001,0.2708763730141043,18,9.619112498510956,10.623900897916768
89390ca2623ffff,0.0004817861998236948,0.001266452290744691,0.01011751019629759,21,6.179573905185393,7.1447640943188055
89390ca2627ffff,0.008953866726097616,0.016132064058072527,0.05372320035658569,6,9.099952431759567,9.688626113281984
89390ca262bffff,0.003924945488939088,0.017078735394313732,0.1295232011349899,33,8.275362490109114,9.745647975086358
89390ca262fffff,0.006947844794258243,0.013030150593778855,0.0486349135598077,7,8.846330708089829,9.475097969656968
89390ca2633ffff,0.0008161100252852289,0.002561622464898596,0.02121886065741595,26,6.705773755664591,7.848786413484642
89390ca2637ffff,0.0016144473048621696,0.01616364736222102,0.03390339340210556,21,7.38736716626284,9.690581875026504
89390ca263bffff,0.00676828407407936,0.030104173962876884,0.19628023814830145,29,8.820150610547708,10.312452328419534
89390ca2647ffff,0.0018885816657156084,0.0071864752141106054,0.02455156165430291,13,7.544110742662966,8.880095236628092
89390ca264fffff,0.004217214811041422,0.0071548919099621135,0.033737718488331375,8,8.347167286968483,8.875691339702081
89390ca2653ffff,0.011375357871457716,0.0346620395428062,0.1478796523289503,13,9.339292610009688,10.453429255408551
89390ca2657ffff,0.01316808194193657,0.06003967015823491,0.184353147187112,14,9.48562708402639,11.002777447547778
89390ca2663ffff,0.01251474984169435,0.029562100035021813,0.2252654971504983,18,9.43474311750804,10.294282242196061
89390ca2667ffff,0.0030217938746704386,0.005982934827597186,0.06345767136807921,21,8.013936806768449,8.696833628484908
89390ca266bffff,0.009202648922283422,0.025775159985991277,0.07362119137826738,8,9.12735530639075,10.157205312178657
89390ca266fffff,0.002175261160106268,0.016503231557833745,0.03915470088191283,18,7.685363619205387,9.711372085059457
89390ca2673ffff,0.0003007489007043275,0.0006297558024769971,0.0027067401063389476,9,5.709595216903325,6.446918786808219
89390ca2677ffff,0.008903250998797876,0.021618516985577384,0.17806501997595753,20,9.094284082000774,9.981351749851006
89390ca267bffff,0.0009700468018720749,0.003774268521761279,0.00970046801872075,10,6.878374666792039,8.236226790745786
89390ca2683ffff,0.0028116634869476413,0.00833652774682416,0.03655162533031934,13,7.941887173515763,9.028522018173263
89390ca2687ffff,0.013690428646142616,0.028031965360247064,0.2601181442767097,19,9.524525269750956,10.241136430937352
89390ca268bffff,0.0034773543322685293,0.01188455538221529,0.06259237798083353,18,8.154314567893065,9.383079108379846
89390ca268fffff,0.0017973669967206853,0.00696532840905473,0.014378935973765482,8,7.494634308063391,8.84884359438182
89390ca2693ffff,0.002782762194841535,0.008009105670349263,0.025044859753573817,9,7.931558599286377,8.988459232278666
89390ca2697ffff,0.007103501119636623,0.026426119901938938,0.10655251679454934,15,8.868483822673532,10.182146030867509
89390ca269bffff,0.0011652595231824115,0.002282021076761438,0.012817854755006528,11,7.061556917772298,7.733254878533365
89390ca26a3ffff,0.003344082788254841,0.010678404279028305,0.09029023528288072,27,8.115246722108028,9.276072331841274
89390ca26a7ffff,0.013819472429042936,0.058110796268585445,0.29020892100990164,21,9.533906281183329,10.970123956114124
89390ca26abffff,0.01659898512558578,0.052029099939507786,0.34857868763730143,21,9.717157078295184,10.859577675087959
89390ca26afffff,0.01645398725570014,0.05473864179056959,0.230355821579802,14,9.708383886883075,10.910343438740039
89390ca26b3ffff,0.0023477170379332182,0.009027603553121717,0.04225890668279793,18,7.761624516752975,9.108152989172229
89390ca26b7ffff,0.00280477484570876,0.008277818459677164,0.06450982145130148,23,7.939435017139616,9.02145553909034
89390ca26bbffff,0.007872358241268427,0.027613295552230254,0.15744716482536852,20,8.971239964660173,10.22608887240391
89390ca26c3ffff,0.0018984276572229072,0.0039920404979464485,0.01328899360056035,7,7.549307886734171,8.292308249247313
89390ca26c7ffff,0.004396478716291509,0.010763921169091662,0.035171829730332074,8,8.38878663664355,9.284048086881885
89390ca26cbffff,0.004288472743223118,0.009238180139450478,0.03859625468900806,9,8.363919100691191,9.131208431202333
89390ca26cfffff,0.01647003088286797,0.05091406921582986,0.1647003088286797,10,9.709358412765313,10.837914214043709
89390ca26d3ffff,0.010151747906650962,0.03178006303925627,0.0812139832532077,8,9.225499677548562,10.366625889476401
89390ca26d7ffff,0.0034371676907892644,0.00588531949441243,0.02406017383552485,7,8.142693960433714,8.680386207716559
89390ca26dbffff,0.011076041621966565,0.03656990034703429,0.254748957305231,23,9.312629923022428,10.507008130666295
89390ca284bffff,3.154085347087353e-05,6.29119042312713e-05,0.0001892451208252412,6,3.4824963298081366,4.157505638731868
89390ca284fffff,0.0006295775096309975,0.0016043809099302749,0.003147887548154988,5,6.446636081443228,7.381116334465866
89390ca286bffff,0.0011728980723854805,0.0017687923843484354,0.010556082651469324,9,7.068085175822885,7.4786175217097615
89390ca286fffff,0.002695179371800723,0.008929478811805534,0.024256614346206504,9,7.899591002386038,9.097225290776418
89390ca287bffff,0.0005957273392976536,0.0014525772867649402,0.002978636696488268,5,6.391460290970744,7.2817828914542
89390ca2893ffff,0.00010638139811306738,0.00028832500238785063,0.00031914419433920217,3,4.676386965146832,5.667550631987319
89390ca289bffff,0.00037096232148605676,0.0005631506892928779,0.003338660893374511,9,5.918792562815535,6.335321395409248
89390ca2a03ffff,1.6141870164602503e-05,3.0182431787067405e-05,3.2283740329205006e-05,2,2.8415240183377812,3.439854852476407
89390ca2a0bffff,0.0011673299585044626,0.003440924575758541,0.003501989875513388,3,7.063330622212496,8.14378606361987
89390ca2a13ffff,0.00021693509139782501,0.0003074278073163743,0.0015185456397847751,7,5.384197272572447,5.731487804019936
89390ca2a1bffff,0.0024263140067407396,0.004336273042758445,0.021836826060666656,9,7.794540577967763,8.375001098450051
89390ca2a43ffff,0.0007980992709096119,0.0017025693272628866,0.009577191250915343,12,6.683485181990577,7.440480933227948
89390ca2a47ffff,0.0006723762828064143,0.0009865325225253908,0.002017128848419243,3,6.512304286039038,6.8952094304358855
89390ca2a4fffff,0.0014782174960467807,0.0021909643732688083,0.004434652488140342,3,7.2992685080497335,7.692553394865024
89390ca2a53ffff,9.257431521750668e-05,0.0002807475564328696,0.0005554458913050401,6,4.538755935756841,5.6410114800619375
89390ca2a57ffff,0.003740254603844945,0.006616383839027031,0.04862330984998429,13,8.227176289729451,8.797455380343417
89390ca2a5bffff,6.800598554554427e-05,6.800598554554427e-05,6.800598554554427e-05,1,4.2341932478718265,4.2341932478718265
89390ca2a63ffff,0.0021876723934034456,0.006827342481454361,0.017501379147227564,8,7.69105042593133,8.828837241041674
89390ca2a67ffff,0.002314782387213856,0.006794995065108727,0.0370365181954217,16,7.7475028736625315,8.824088756645109
89390ca2a6fffff,9.475787194753097e-05,0.00018956350090738324,0.0007580629755802478,8,4.561822838232644,5.2499854771184555
89390ca2a73ffff,0.003535342855197758,0.006408800025470407,0.049494799972768615,14,8.170848380368673,8.765583352153563
89390ca2a7bffff,0.0012593205769047089,0.0018914323919895573,0.0025186411538094177,2,7.139121393699537,7.5456182604935895
89390ca2a83ffff,0.0037110764430577222,0.007616415677035245,0.018555382215288612,5,8.219346687190201,8.93819244116095
89390ca2a87ffff,0.003088796204909421,0.003088796204909421,0.003088796204909421,1,8.035860414613042,8.035860414613042
89390ca2a8bffff,0.00010338862534093201,0.00013925944792893757,0.000310165876022796,3,4.6481207168397,4.943493907046102
89390ca2a8fffff,0.00016959470215543315,0.0002751440669871693,0.0008479735107771658,5,5.139290580386836,5.620922711369589
89390ca2a9bffff,0.0012724378362889619,0.003114712343595785,0.01399681619917858,11,7.149475479948923,8.044213086810066
89390ca2aa3ffff,0.0005365659524340158,0.0006866184851475692,0.0010731319048680316,2,6.287051454677338,6.533234156724372
89390ca2aa7ffff,0.004070625798792886,0.00888274061574708,0.028494380591550197,7,8.31179765783694,9.091977987801398
89390ca2ab3ffff,0.0008578796796186716,0.0022617721035372027,0.012010315514661403,14,6.755628841880913,7.7243459350993895
89390ca2ab7ffff,9.28569981389237e-05,0.00027164188608360664,0.0010214269795281608,11,4.541772327529274,5.608159161470627
89390ca2abbffff,0.001989105035006957,0.005251361074851158,0.017901945315062614,9,7.59594269773618,8.566432983031175
89390ca2ac3ffff,0.002318370985568286,0.005384698653252253,0.016228596898978,7,7.749051300988588,8.59150232179742
89390ca2ac7ffff,0.0006063230284313413,0.0021701423158967175,0.0024252921137253654,4,6.4090608215512175,7.683008720883494
89390ca2acbffff,0.0017052373523512372,0.003567321468368939,0.03410474704702474,20,7.4420458463643975,8.179850587278386
89390ca2acfffff,0.0030816008150530106,0.006202999140373778,0.015408004075265054,5,8.033528940116987,8.732949385736422
89390ca2ad3ffff,0.00826199207523032,0.014270686745837181,0.09088191282753352,11,9.019542037633839,9.566032905716606
89390ca2ad7ffff,0.0023685567830876502,0.003539495049189723,0.011842783915438252,5,7.770458205284951,8.172021840754379
89390ca2adbffff,3.63908433888376e-05,8.857333885192144e-05,0.0001455633735553504,4,3.6214258452694654,4.495057718245647
89390ca2b07ffff,0.0005726105574835238,0.0019832532076793277,0.009161768919736381,16,6.351950694770707,7.592997904539832
89390ca2b0bffff,8.196376834665224e-05,0.0002516476169250852,0.0004098188417332612,5,4.418403986547463,5.531995699376335
89390ca2b0fffff,0.00014897004043427044,0.0002979400808685409,0.0002979400808685409,2,5.010435543709279,5.700243154875264
89390ca2b13ffff,0.000758094813588462,0.0022005157757330703,0.006064758508707696,8,6.6321266886827726,7.696901391072051
89390ca2b17ffff,0.0005398643700850076,0.0021087586360597284,0.005398643700850076,10,6.293168545169594,7.654328829434001
89390ca2b1bffff,0.0007291399138958756,0.0023043076825113823,0.006562259225062881,9,6.593236178648517,7.742969431342999
89390ca2b23ffff,0.00022015982680123535,0.0003882963481804579,0.0004403196536024707,2,5.398885638331586,5.964340874095809
89390ca2b2bffff,9.62144608233309e-05,9.62144608233309e-05,9.62144608233309e-05,1,4.576919474303235,4.576919474303235
89390ca2b33ffff,0.0007072282891315653,0.0007371135661753002,0.002121684867394696,3,6.562766483996604,6.604097696467958
89390ca2b3bffff,0.00025409914355757905,0.0006685344964819001,0.0025409914355757905,10,5.541652267860981,6.506582689542284
89390ca2b43ffff,0.00020108885988092589,0.0002531758413193671,0.0006032665796427777,3,5.308707501074013,5.538026316156207
89390ca2b47ffff,0.00035885255818396004,0.0013165653156738517,0.005382788372759401,15,5.885694386957195,7.183540854650719
89390ca2b53ffff,0.00045031678818173145,0.001984526728007896,0.004503167881817314,10,6.112169505746056,7.593639512081252
89390ca2b57ffff,0.0008594943214638208,0.0017910153140819512,0.012032920500493491,14,6.757507016517468,7.49109613930302
89390ca2b63ffff,9.586778028944288e-05,0.0002235664936801554,0.0008628100226049859,9,4.573346958851847,5.414171848985704
89390ca2b67ffff,0.00018236811105097267,0.0003339807061670222,0.001094208666305836,6,5.211495668209943,5.814072936635219
89390ca2b6bffff,0.0004443524679762701,0.0009329809927090962,0.003999172211786431,9,6.098866031518009,6.839456087603243
89390ca2b73ffff,0.00026421726256805375,0.0007198573657232004,0.0026421726256805377,10,5.580549348832993,6.580441289313776
89390ca2b77ffff,7.446910121302812e-05,0.0002663567767200484,0.0013404438218345062,18,4.323723317030527,5.588584008820073
89390ca2b7bffff,2.120411347066128e-05,3.1583304148492476e-05,6.361234041198384e-05,3,3.1002775631851183,3.4838000144985237
89390ca2b83ffff,0.0009684105707036346,0.001652456302333726,0.0038736422828145383,4,6.876688227729412,7.410623104696603
89390ca2b87ffff,0.0019612425313339068,0.0023914801490018786,0.01765118278200516,9,7.581843246825088,7.78008582611479
89390ca2b8bffff,0.00015208727087487954,0.0012141106052405363,0.001672959979623675,11,5.031008156652431,7.102590384751169
89390ca2b8fffff,0.00021049016887789217,0.0009951287847432266,0.0029468623642904903,14,5.354178514559126,6.903876551176852
89390ca2b9bffff,0.0009669748889080929,0.0016208729981852337,0.00676882422235665,7,6.87520614572945,7.391336932093906
89390ca2ba3ffff,8.768187462192366e-05,0.00017510904517813367,0.00035072749848769465,4,4.485055523698381,5.171103378056641
89390ca2babffff,0.00012115635645833997,0.0009308160081505302,0.0012115635645833997,10,4.8053018344860385,6.837135379048958
89390ca2bbbffff,0.00014942445564241865,0.0005204877582858417,0.0016436690120666053,11,5.013461002302584,6.2566858001209
89390ca2bc3ffff,0.0018199114903371648,0.002542455983953644,0.009099557451685824,5,7.507092473569503,7.841279058806867
89390ca2bc7ffff,0.001348594351937343,0.0031748861791206346,0.0094401604635614,7,7.207559346232888,8.063341983916473
89390ca2bcbffff,0.00026501048380127626,0.0007222133783310517,0.003710146773217868,14,5.583535720791788,6.583704307705333
89390ca2bcfffff,0.0005015202648922284,0.0019425005571651439,0.004012162119137827,8,6.2196359672638115,7.572246036973556
89390ca2bd3ffff,0.000800120984431214,0.0008158171224808176,0.001600241968862428,2,6.686011977399551,6.705415229511268
89390ca2bd7ffff,0.001572538656648307,0.008284122385303577,0.023588079849724605,15,7.361082283503807,9.022216701665087
